order_id,order_date,product_id,quantity_ordered,customer_id,payment_type
1406,28-06-22,101,2,12,Cash      
1407,06-10-22,108,1,12,Cash      
1408,24-01-23,103,5,12,Cash      
1409,28-01-22,108,5,12,Cash      
1410,22-04-22,105,1,12,Credit    
1411,05-01-23,102,3,12,Cash      
1412,09-12-22,108,4,12,Cash      
1413,17-01-23,110,1,12,Credit    
1414,09-05-22,105,1,12,Credit    
1415,03-01-22,104,1,12,Cash      
1416,21-04-23,102,4,12,Cash      
1417,16-09-22,110,3,12,Credit    
1418,30-12-23,104,4,12,Cash      
1419,28-04-22,107,3,12,Credit    
1420,22-09-22,106,4,12,Cash      
1421,07-09-23,107,1,12,Cash      
1422,12-08-22,104,3,12,Credit    
1423,07-07-22,107,1,12,Cash      
1424,07-01-23,109,2,12,Credit    
1425,18-02-22,102,1,12,Credit    
1426,19-05-23,104,2,12,Cash      
1427,28-03-22,101,5,12,Cash      
1428,03-07-22,101,2,12,Cash      
1429,04-01-23,106,1,12,Credit    
1430,21-12-22,108,1,12,Cash      
1431,19-05-23,105,3,12,Cash      
1432,06-07-22,105,4,12,Credit    
1433,10-07-23,106,3,12,Cash      
1434,26-12-23,101,4,12,Credit    
1435,18-07-22,109,3,12,Cash      
1436,22-09-23,106,3,12,Cash      
1437,24-10-22,110,5,12,Cash      
1438,06-09-22,106,1,12,Cash      
1439,29-10-23,108,4,12,Cash      
1440,26-09-22,106,2,12,Credit    
1441,06-03-22,108,5,12,Cash      
1442,06-12-22,106,2,12,Credit    
1443,21-06-22,108,3,12,Credit    
1444,02-02-22,110,1,12,Credit    
1445,08-04-22,106,3,12,Credit    
1446,06-01-23,101,2,12,Cash      
1447,26-08-22,110,3,12,Credit    
1448,02-05-22,102,3,12,Credit    
1449,21-06-22,104,4,12,Credit    
1450,21-03-23,104,2,12,Cash      
1451,27-09-22,102,3,12,Credit    
1452,06-05-22,108,1,12,Cash      
1453,20-03-23,104,4,12,Cash      
1454,06-02-23,106,4,12,Cash      
1455,04-12-23,103,5,12,Credit    
1456,25-01-23,108,5,12,Credit    
1457,06-07-22,108,2,12,Cash      
1458,01-12-22,110,4,12,Credit    
1459,30-11-23,109,1,12,Credit    
1460,09-11-22,108,5,12,Credit    
1461,01-05-23,104,4,12,Cash      
1462,14-11-22,101,1,12,Cash      
1463,01-02-24,101,2,12,Cash      
1464,16-08-23,103,5,12,Cash      
1465,02-07-23,104,1,12,Credit    
1466,27-08-23,103,4,12,Credit    
1467,27-10-22,107,2,12,Cash      
1468,14-07-22,101,5,12,Credit    
1469,06-01-24,108,5,12,Cash      
1470,09-02-23,107,4,12,Cash      
1471,05-02-23,108,3,12,Credit    
1472,07-12-22,108,1,12,Cash      
1473,24-05-22,107,4,12,Cash      
1474,01-01-23,106,5,12,Credit    
1475,10-09-23,110,2,12,Credit    
1476,19-11-23,107,3,12,Cash      
1477,14-05-23,102,3,12,Cash      
1478,05-05-23,104,4,12,Cash      
1479,19-03-22,110,4,12,Credit    
1480,02-05-23,101,1,12,Credit    
1481,03-03-23,101,1,12,Credit    
1482,11-08-22,105,4,12,Credit    
1483,26-10-22,105,5,12,Credit    
1484,11-10-22,108,3,12,Credit    
1485,20-03-22,106,2,12,Cash      
1486,20-07-22,109,5,12,Credit    
1487,18-07-23,106,1,12,Credit    
1488,27-05-23,104,3,12,Credit    
1489,12-08-23,103,3,12,Cash      
1490,15-10-23,110,1,12,Cash      
1491,21-09-23,104,1,12,Cash      
1492,10-10-23,110,4,12,Cash      
1493,22-08-23,104,2,12,Cash      
1494,27-09-23,110,5,12,Credit    
1495,10-06-23,103,4,12,Cash      
1496,18-04-23,107,5,12,Cash      
1497,13-02-22,102,5,12,Credit    
1498,26-05-23,110,2,12,Cash      
1499,22-06-22,107,5,12,Cash      
1500,20-03-23,102,5,12,Credit    
1501,30-10-23,110,1,12,Cash      
1502,14-07-23,106,4,12,Credit    
1503,28-09-23,102,5,12,Cash      
1504,26-08-22,108,5,12,Credit    
1505,11-11-23,106,5,12,Cash      
1506,09-06-23,107,5,12,Cash      
1507,14-04-22,104,1,12,Cash      
1508,19-11-22,109,4,12,Cash      
1509,16-01-24,106,2,12,Credit    
1510,12-04-22,103,1,12,Credit    
1511,19-08-22,102,2,12,Credit    
1512,24-12-22,105,4,12,Credit    
1513,24-01-23,107,1,12,Cash      
1514,04-10-22,102,4,12,Cash      
1515,02-04-23,110,4,12,Cash      
1516,23-08-23,107,4,12,Credit    
1517,15-01-24,105,5,12,Cash      
1518,12-12-22,109,5,12,Cash      
1519,06-12-22,106,1,12,Credit    
1520,22-04-22,104,1,12,Credit    
1521,25-11-22,108,5,12,Cash      
1522,27-12-23,107,1,12,Cash      
1523,21-03-22,107,5,12,Credit    
1524,06-03-23,104,5,12,Credit    
1525,20-02-22,106,4,12,Credit    
1526,11-03-23,109,1,12,Credit    
1527,12-10-22,101,1,12,Credit    
1528,12-07-22,105,1,12,Cash      
1529,03-09-22,109,4,12,Credit    
1530,22-11-23,109,4,12,Credit    
1531,21-08-23,110,5,12,Credit    
1532,01-01-24,104,5,12,Credit    
1533,21-12-22,105,5,12,Cash      
1534,05-06-22,108,5,12,Cash      
1535,25-04-22,101,5,12,Cash      
1536,13-08-22,105,5,12,Credit    
1537,24-02-23,104,5,12,Cash      
1538,04-01-22,104,4,12,Credit    
1539,27-05-23,101,1,12,Cash      
1540,17-11-22,102,4,12,Cash      
1541,06-06-23,101,1,12,Cash      
1542,10-05-22,109,5,12,Cash      
1543,28-05-22,103,2,12,Credit    
1544,05-04-23,103,2,12,Credit    
1545,31-03-22,104,2,12,Credit    
1546,26-07-22,106,2,12,Cash      
1547,30-12-22,102,1,12,Cash      
1548,17-01-24,106,2,12,Cash      
1549,14-08-23,105,1,12,Credit    
1550,23-06-23,110,1,12,Credit    
1551,22-10-22,109,5,12,Credit    
1552,16-02-23,108,5,12,Credit    
1553,28-09-23,108,5,12,Credit    
1554,03-11-23,110,5,12,Cash      
1555,23-02-23,108,1,12,Credit    
1556,28-04-23,106,3,12,Credit    
1557,26-03-23,106,1,12,Credit    
1558,28-01-23,102,2,12,Cash      
1559,01-03-23,110,3,12,Cash      
1560,17-04-23,105,5,12,Credit    
1561,02-08-23,106,4,12,Cash      
1562,01-06-22,106,4,12,Cash      
1563,22-02-22,102,5,12,Cash      
1564,18-03-22,110,3,12,Credit    
1565,28-01-24,101,2,12,Credit    
1566,31-03-22,101,1,12,Credit    
1567,25-01-24,104,4,12,Credit    
1568,04-02-22,103,2,12,Cash      
1569,25-01-24,105,1,12,Cash      
1570,26-03-22,102,3,12,Credit    
1571,01-07-22,109,2,12,Credit    
1572,27-03-23,102,3,12,Cash      
1573,03-01-24,110,5,12,Credit    
1574,12-12-22,104,3,12,Credit    
1575,14-06-22,109,2,12,Credit    
1576,19-07-23,101,5,12,Cash      
1577,06-03-22,103,4,12,Credit    
1578,19-08-23,105,1,12,Cash      
1579,26-01-23,105,3,12,Cash      
1580,05-07-23,107,3,12,Cash      
1581,29-04-22,102,5,12,Cash      
1582,02-02-22,102,5,12,Cash      
1583,11-08-23,102,1,12,Cash      
1584,10-04-23,103,5,12,Cash      
1585,21-05-23,110,3,12,Credit    
1586,16-02-23,104,2,12,Cash      
1587,02-03-23,104,5,12,Credit    
1588,02-01-22,101,1,12,Credit    
1589,06-07-22,105,5,12,Credit    
1590,21-03-23,106,5,12,Credit    
1591,30-01-22,109,5,12,Cash      
1592,03-11-23,109,3,12,Cash      
1593,05-06-23,103,3,12,Cash      
1594,14-03-22,110,5,12,Cash      
1595,25-01-23,109,5,12,Credit    
1596,27-01-24,101,3,12,Cash      
1597,26-02-23,106,2,12,Cash      
1598,18-11-23,109,5,12,Cash      
1599,03-11-22,105,3,12,Credit    
1600,30-12-23,106,2,12,Cash      
1601,15-03-23,108,5,12,Cash      
1602,15-02-23,108,4,12,Credit    
1603,22-09-22,108,3,12,Credit    
1604,11-03-23,102,4,12,Cash      
1605,14-05-23,107,3,12,Cash      
1606,22-02-22,102,5,12,Credit    
1607,22-10-23,102,3,12,Cash      
1608,17-04-23,108,3,12,Credit    
1609,16-06-22,106,1,12,Credit    
1610,01-01-24,101,1,12,Credit    
1611,11-07-22,106,1,12,Credit    
1612,25-03-22,102,3,12,Credit    
1613,27-03-23,107,1,12,Credit    
1614,21-06-23,105,2,12,Credit    
1615,02-05-23,104,4,12,Credit    
1616,05-11-23,104,2,12,Cash      
1617,10-09-23,109,3,12,Cash      
1618,15-12-22,110,5,12,Cash      
1619,08-05-23,110,1,12,Cash      
1620,24-01-23,108,3,12,Cash      
1621,24-03-22,106,2,12,Cash      
1622,06-03-22,101,2,12,Cash      
1623,14-06-23,101,1,12,Cash      
1624,08-01-24,107,4,12,Credit    
1625,04-11-23,108,3,12,Credit    
1626,22-12-23,104,3,12,Credit    
1627,20-01-24,108,3,12,Cash      
1628,19-06-22,102,4,12,Cash      
1629,07-01-23,107,1,12,Credit    
1630,14-05-23,105,2,12,Credit    
1631,12-04-22,108,2,12,Credit    
1632,19-06-22,107,4,12,Cash      
1633,16-05-23,102,2,12,Cash      
1634,09-05-23,103,3,12,Cash      
1635,23-12-23,106,1,12,Credit    
1636,30-04-23,110,5,12,Cash      
1637,13-07-23,107,1,12,Cash      
1638,25-07-22,101,3,12,Credit    
1639,04-05-23,110,3,12,Credit    
1640,24-04-22,107,3,12,Credit    
1641,20-07-23,110,5,12,Cash      
1642,01-08-22,107,1,12,Cash      
1643,02-04-22,107,2,12,Cash      
1644,01-09-22,109,1,12,Credit    
1645,17-06-23,109,1,12,Cash      
1646,03-02-24,106,2,12,Cash      
1647,10-01-23,107,2,12,Credit    
1648,28-04-23,102,3,12,Credit    
1649,31-12-22,106,5,12,Credit    
1650,19-07-23,101,3,12,Cash      
1651,20-06-22,104,2,12,Credit    
1652,19-06-22,105,4,12,Cash      
1653,29-11-23,109,1,12,Credit    
1654,17-07-23,107,2,12,Cash      
1655,26-06-22,101,3,12,Credit    
1656,13-01-22,110,2,12,Cash      
1657,08-10-22,103,2,12,Cash      
1658,01-07-23,104,3,12,Cash      
1659,07-12-22,102,5,12,Cash      
1660,04-02-24,105,3,12,Credit    
1661,20-03-23,101,2,12,Credit    
1662,13-07-23,101,2,12,Credit    
1663,12-10-23,105,4,12,Credit    
1664,16-04-23,109,2,12,Cash      
1665,27-03-23,103,2,12,Cash      
1666,08-06-23,104,5,12,Credit    
1667,08-04-23,109,1,12,Cash      
1668,28-01-23,105,2,12,Cash      
1669,18-09-23,109,2,12,Cash      
1670,09-03-23,103,2,12,Credit    
1671,02-02-22,102,4,12,Credit    
1672,06-12-23,106,3,12,Credit    
1673,06-10-23,103,2,12,Credit    
1674,24-08-22,103,4,12,Cash      
1675,17-07-23,103,4,12,Credit    
1676,31-01-24,107,1,12,Cash      
1677,15-09-22,110,2,12,Credit    
1678,08-01-23,103,1,12,Cash      
1679,07-04-23,107,3,12,Cash      
1680,21-06-22,109,2,12,Cash      
1681,03-01-22,106,5,12,Credit    
1682,20-01-24,107,5,12,Cash      
1683,14-09-23,104,3,12,Credit    
1684,10-04-22,110,5,12,Credit    
1685,05-10-23,108,5,12,Cash      
1686,02-10-22,102,5,12,Cash      
1687,30-04-22,105,5,12,Cash      
1688,18-01-22,107,4,12,Cash      
1689,10-05-23,110,3,12,Credit    
1690,12-03-23,107,4,12,Credit    
1691,15-07-22,105,1,12,Cash      
1692,14-09-22,108,2,12,Credit    
1693,05-08-22,110,4,12,Credit    
1694,20-01-23,107,2,12,Cash      
1695,06-02-23,108,2,12,Cash      
1696,09-01-24,101,2,12,Credit    
1697,08-01-22,105,4,12,Cash      
1698,02-10-22,107,2,12,Cash      
1699,29-03-22,108,5,12,Cash      
1700,07-04-23,103,4,12,Cash      
1701,02-01-24,103,3,12,Cash      
1702,01-05-22,103,1,12,Cash      
1703,14-10-23,108,5,12,Credit    
1704,27-10-23,110,2,12,Cash      
1705,05-03-23,110,1,12,Cash      
1706,18-11-23,109,2,12,Credit    
1707,31-12-23,106,2,12,Cash      
1708,12-10-23,105,5,12,Credit    
1709,23-03-23,105,5,12,Cash      
1710,14-03-23,103,5,12,Credit    
1711,21-09-22,102,4,12,Credit    
1712,09-08-22,104,4,12,Cash      
1713,18-08-22,103,2,12,Cash      
1714,08-08-23,109,1,12,Credit    
1715,09-03-23,108,1,12,Cash      
1716,01-08-22,102,5,12,Cash      
1717,10-06-22,108,1,12,Cash      
1718,23-03-22,106,3,12,Credit    
1719,20-04-23,102,2,12,Cash      
1720,02-02-22,103,4,12,Credit    
1721,04-02-24,104,2,12,Credit    
1722,08-01-22,106,1,12,Credit    
1723,21-03-23,107,3,12,Credit    
1724,07-10-22,110,3,12,Cash      
1725,12-07-23,109,1,12,Cash      
1726,30-01-23,105,2,12,Credit    
1727,10-11-22,108,3,12,Credit    
1728,24-09-23,106,2,12,Credit    
1729,29-06-23,105,1,12,Cash      
1730,16-06-23,103,4,12,Credit    
1731,19-01-23,101,2,12,Credit    
1732,23-07-22,102,1,12,Cash      
1733,28-02-23,101,2,12,Credit    
1734,23-02-22,106,2,12,Credit    
1735,03-03-22,108,2,12,Credit    
1736,09-01-22,108,2,12,Cash      
1737,22-02-22,107,2,12,Cash      
1738,09-05-23,107,4,12,Credit    
1739,10-05-23,107,2,12,Cash      
1740,18-09-22,109,2,12,Cash      
1741,14-07-23,106,4,12,Credit    
1742,01-09-23,108,5,12,Credit    
1743,18-04-22,103,3,12,Cash      
1744,16-11-23,108,4,12,Credit    
1745,20-07-23,101,1,12,Credit    
1746,27-07-22,105,5,12,Cash      
1747,10-03-22,103,1,12,Credit    
1748,15-12-23,103,3,12,Cash      
1749,07-02-23,105,4,12,Cash      
1750,10-02-22,108,5,12,Cash      
1751,24-05-22,101,3,12,Credit    
1752,14-03-22,107,5,12,Credit    
1753,30-05-23,110,3,12,Credit    
1754,11-11-22,106,4,12,Cash      
1755,18-11-23,107,2,12,Cash      
1756,17-06-22,102,5,12,Cash      
1757,20-09-23,105,2,12,Cash      
1758,14-04-22,109,5,12,Credit    
1759,23-12-23,106,2,12,Credit    
1760,09-01-22,102,2,12,Credit    
1761,20-08-23,108,5,12,Credit    
1762,05-09-22,102,4,12,Credit    
1763,04-07-23,104,5,12,Cash      
1764,26-11-23,109,3,12,Credit    
1765,18-11-22,101,2,12,Credit    
1766,25-03-23,110,3,12,Cash      
1767,09-02-22,110,5,12,Cash      
1768,17-09-22,107,4,12,Cash      
1769,08-09-23,102,5,12,Credit    
1770,07-10-22,103,3,12,Credit    
1771,06-02-22,109,1,12,Cash      
1772,12-09-23,106,2,12,Cash      
1773,14-12-23,101,4,12,Credit    
1774,15-01-22,104,3,12,Cash      
1775,13-06-23,110,5,12,Cash      
1776,27-07-23,101,1,12,Credit    
1777,26-10-22,102,3,12,Credit    
1778,01-01-22,102,2,12,Credit    
1779,17-04-23,104,1,12,Credit    
1780,17-12-22,109,4,12,Credit    
1781,16-08-23,107,2,12,Credit    
1782,01-12-22,106,4,12,Cash      
1783,11-09-23,103,2,12,Credit    
1784,27-03-23,104,5,12,Credit    
1785,22-03-22,107,2,12,Cash      
1786,06-09-22,106,4,12,Cash      
1787,11-05-23,105,2,12,Cash      
1788,28-12-22,105,2,12,Credit    
1789,03-08-22,110,5,12,Credit    
1790,24-10-23,102,3,12,Credit    
1791,25-04-23,107,3,12,Credit    
1792,25-02-22,109,4,12,Cash      
1793,20-12-23,108,3,12,Cash      
1794,18-01-22,105,4,12,Cash      
1795,15-09-23,101,5,12,Credit    
1796,16-08-23,101,4,12,Cash      
1797,03-12-22,107,1,12,Cash      
1798,26-01-23,110,4,12,Cash      
1799,07-01-22,107,2,12,Cash      
1800,14-05-23,109,1,12,Credit    
1801,02-03-22,108,2,12,Cash      
1802,15-11-23,102,1,12,Cash      
1803,11-12-22,102,4,12,Cash      
1804,07-12-22,106,5,12,Credit    
1805,30-08-22,102,1,12,Cash      
1806,23-04-23,106,2,12,Cash      
1807,09-05-23,105,1,12,Credit    
1808,21-06-23,108,4,12,Cash      
1809,01-01-22,104,5,12,Credit    
1810,07-02-22,108,4,12,Cash      
1811,14-03-22,101,1,12,Credit    
1812,05-01-24,102,1,12,Credit    
1813,06-05-22,110,2,12,Cash      
1814,27-12-23,109,4,12,Cash      
1815,03-09-23,110,5,12,Cash      
1816,08-12-23,108,3,12,Credit    
1817,07-02-24,107,2,12,Credit    
1818,04-11-22,102,3,12,Credit    
1819,07-06-23,107,3,12,Cash      
1820,18-08-22,102,4,12,Cash      
1821,09-10-23,103,3,12,Cash      
1822,05-06-22,104,4,12,Cash      
1823,29-07-23,106,2,12,Credit    
1824,14-02-23,110,5,12,Cash      
1825,29-12-22,108,1,12,Credit    
1826,02-10-22,105,3,12,Cash      
1827,21-11-23,110,4,12,Credit    
1828,15-08-22,104,2,12,Credit    
1829,02-10-22,107,2,12,Cash      
1830,14-09-22,109,5,12,Cash      
1831,26-01-23,106,2,12,Credit    
1832,07-05-22,107,2,12,Cash      
1833,25-08-23,106,5,12,Cash      
1834,10-05-22,109,4,12,Cash      
1835,10-01-23,108,1,12,Credit    
1836,29-05-22,104,1,12,Cash      
1837,13-11-23,110,5,12,Cash      
1838,09-08-22,110,5,12,Cash      
1839,15-02-22,109,3,12,Cash      
1840,23-06-23,105,3,12,Credit    
1841,12-10-23,104,2,12,Cash      
1842,10-11-22,109,1,12,Cash      
1843,08-11-23,102,2,12,Credit    
1844,05-08-22,105,2,12,Credit    
1845,25-05-22,104,2,12,Credit    
1846,08-08-23,106,5,12,Credit    
1847,15-04-23,102,3,12,Credit    
1848,09-12-23,102,4,12,Cash      
1849,16-10-22,102,3,12,Cash      
1850,17-07-23,104,4,12,Credit    
1851,02-03-23,104,4,12,Cash      
1852,16-05-23,107,5,12,Cash      
1853,14-06-23,105,3,12,Credit    
1854,24-11-22,104,3,12,Cash      
1855,03-11-22,103,3,12,Credit    
1856,02-06-23,104,4,12,Cash      
1857,10-08-22,101,2,12,Credit    
1858,14-01-24,102,1,12,Credit    
1859,02-06-22,110,4,12,Credit    
1860,14-01-23,102,5,12,Credit    
1861,09-01-24,108,3,12,Cash      
1862,07-07-22,102,5,12,Cash      
1863,13-02-23,101,4,12,Credit    
1864,21-11-23,108,5,12,Credit    
1865,13-07-22,104,4,12,Cash      
1866,06-10-23,107,4,12,Credit    
1867,08-06-23,105,5,12,Cash      
1868,02-03-23,104,4,12,Cash      
1869,19-08-23,107,4,12,Cash      
1870,11-01-23,105,5,12,Cash      
1871,02-11-23,106,3,12,Cash      
1872,08-06-23,104,2,12,Credit    
1873,15-11-22,102,1,12,Cash      
1874,21-09-23,106,3,12,Credit    
1875,24-02-22,108,1,12,Credit    
1876,06-02-22,107,1,12,Credit    
1877,24-04-22,102,1,12,Credit    
1878,04-10-23,107,5,12,Cash      
1879,17-05-22,101,4,12,Credit    
1880,12-11-23,104,1,12,Credit    
1881,24-07-23,110,3,12,Cash      
1882,27-06-23,109,2,12,Cash      
1883,17-09-23,106,2,12,Cash      
1884,29-06-23,104,5,12,Cash      
1885,05-06-22,104,4,12,Credit    
1886,05-05-23,108,2,12,Credit    
1887,07-02-24,104,5,12,Credit    
1888,13-08-22,109,5,12,Cash      
1889,03-02-24,106,1,12,Credit    
1890,14-05-23,104,1,12,Cash      
1891,27-07-23,101,2,12,Cash      
1892,09-01-24,101,4,12,Cash      
1893,06-03-23,109,2,12,Credit    
1894,07-02-23,103,1,12,Credit    
1895,20-02-23,103,1,12,Credit    
1896,15-11-22,101,2,12,Cash      
1897,01-01-24,107,1,12,Cash      
1898,28-10-23,106,1,12,Cash      
1899,16-01-24,110,2,12,Cash      
1900,25-12-22,109,3,12,Credit    
1901,11-10-23,101,4,12,Cash      
1902,13-11-22,103,1,12,Cash      
1903,16-01-24,109,1,12,Cash      
1904,26-02-22,105,4,12,Credit    
1905,06-09-22,107,4,12,Cash      
1906,05-05-22,108,1,12,Cash      
1907,18-05-23,104,4,12,Cash      
1908,16-11-23,109,4,12,Credit    
1909,02-04-23,104,5,12,Credit    
1910,20-10-22,104,5,12,Cash      
1911,28-12-22,101,5,12,Cash      
1912,23-06-23,110,4,12,Cash      
1913,29-05-22,101,2,12,Cash      
1914,09-07-23,103,5,12,Cash      
1915,06-01-23,105,4,12,Cash      
1916,26-06-23,106,5,12,Cash      
1917,07-07-22,107,4,12,Credit    
1918,25-05-22,102,3,12,Credit    
1919,04-11-22,110,4,12,Credit    
1920,28-12-23,101,1,12,Cash      
1921,03-02-22,109,1,12,Cash      
1922,09-09-23,109,2,12,Cash      
1923,01-04-22,105,1,12,Credit    
1924,11-01-24,101,4,12,Credit    
1925,01-07-22,109,3,12,Cash      
1926,11-01-23,110,1,12,Credit    
1927,06-02-22,103,1,12,Cash      
1928,16-01-24,109,4,12,Credit    
1929,16-06-22,102,1,12,Credit    
1930,19-04-22,109,1,12,Cash      
1931,07-10-22,106,5,12,Cash      
1932,06-11-22,106,1,12,Credit    
1933,05-08-23,110,4,12,Credit    
1934,27-07-23,106,2,12,Credit    
1935,19-04-23,110,3,12,Cash      
1936,12-05-23,108,2,12,Credit    
1937,14-05-23,104,2,12,Credit    
1938,19-01-23,110,5,12,Cash      
1939,04-12-22,106,4,12,Cash      
1940,04-03-22,106,1,12,Credit    
1941,12-10-23,103,4,12,Cash      
1942,16-06-23,102,2,12,Cash      
1943,22-02-22,101,4,12,Cash      
1944,20-01-22,108,3,12,Cash      
1945,24-05-22,108,3,12,Credit    
1946,02-02-22,104,5,12,Cash      
1947,18-05-22,107,5,12,Credit    
1948,05-03-23,103,2,12,Credit    
1949,07-03-22,108,2,12,Cash      
1950,02-08-23,105,4,12,Credit    
1951,03-12-23,106,2,12,Credit    
1952,16-05-22,108,1,12,Cash      
1953,26-09-22,105,3,12,Cash      
1954,19-10-22,110,2,12,Credit    
1955,10-03-23,109,2,12,Credit    
1956,09-09-23,106,2,12,Credit    
1957,07-04-22,105,1,12,Credit    
1958,26-12-23,108,3,12,Credit    
1959,24-07-22,110,4,12,Cash      
1960,06-10-22,101,3,12,Cash      
1961,07-01-22,101,1,12,Cash      
1962,13-01-22,109,1,12,Credit    
1963,05-05-23,105,5,12,Cash      
1964,30-01-23,105,5,12,Credit    
1965,28-08-22,110,5,12,Credit    
1966,02-10-22,104,5,12,Credit    
1967,20-02-23,106,3,12,Credit    
1968,13-10-23,101,2,12,Cash      
1969,29-12-23,106,5,12,Credit    
1970,17-01-22,104,1,12,Cash      
1971,14-03-23,105,5,12,Credit    
1972,06-03-23,105,2,12,Cash      
1973,04-02-22,105,2,12,Credit    
1974,30-01-22,101,1,12,Credit    
1975,15-05-22,108,5,12,Credit    
1976,14-01-24,104,2,12,Cash      
1977,07-03-22,105,2,12,Credit    
1978,11-11-23,108,5,12,Cash      
1979,11-06-23,109,2,12,Credit    
1980,16-04-22,105,5,12,Credit    
1981,23-04-22,102,1,12,Cash      
1982,12-09-23,108,3,12,Cash      
1983,24-12-22,105,2,12,Credit    
1984,25-06-23,101,3,12,Cash      
1985,26-06-23,102,4,12,Credit    
1986,14-08-23,103,2,12,Cash      
1987,09-10-22,104,4,12,Cash      
1988,25-12-23,105,5,12,Cash      
1989,16-02-22,106,1,12,Cash      
1990,26-08-22,106,3,12,Credit    
1991,07-03-22,105,3,12,Cash      
1992,28-01-22,103,4,12,Cash      
1993,01-05-23,105,5,12,Cash      
1994,21-12-23,106,2,12,Credit    
1995,30-06-22,102,5,12,Credit    
1996,20-09-22,107,1,12,Credit    
1997,23-03-22,108,2,12,Credit    
1998,02-09-23,109,2,12,Cash      
1999,27-08-23,103,1,12,Cash      
2000,23-04-22,107,5,12,Cash      
2001,02-02-24,101,5,12,Cash      
2002,21-02-22,109,5,12,Credit    
2003,04-06-23,105,1,12,Credit    
2004,03-02-23,109,3,12,Credit    
2005,07-01-22,110,4,12,Cash      
2006,12-10-23,102,2,12,Credit    
2007,28-09-23,107,1,12,Cash      
2008,07-02-24,109,3,12,Credit    
2009,25-12-22,110,4,12,Cash      
2010,06-05-23,110,5,12,Cash      
2011,14-02-22,110,1,12,Credit    
2012,23-11-23,109,2,12,Cash      
2013,22-02-22,107,4,12,Cash      
2014,31-07-23,101,3,12,Credit    
2015,04-04-23,109,3,12,Cash      
2016,03-03-22,110,5,12,Credit    
2017,22-02-22,103,1,12,Cash      
2018,22-03-23,109,4,12,Cash      
2019,27-12-23,107,4,12,Cash      
2020,19-07-22,105,2,12,Cash      
2021,20-03-23,103,1,12,Cash      
2022,12-08-23,108,1,12,Credit    
2023,16-11-22,109,3,12,Credit    
2024,06-08-22,110,4,12,Cash      
2025,12-05-23,102,4,12,Cash      
2026,01-05-22,102,5,12,Credit    
2027,06-09-22,110,4,12,Credit    
2028,07-12-22,103,4,12,Cash      
2029,18-06-22,106,3,12,Cash      
2030,01-04-22,107,2,12,Cash      
2031,20-06-23,101,1,12,Cash      
2032,26-07-23,104,2,12,Cash      
2033,17-12-22,103,3,12,Cash      
2034,25-03-22,102,2,12,Cash      
2035,13-04-22,103,2,12,Cash      
2036,04-11-22,102,1,12,Cash      
2037,12-01-24,106,4,12,Credit    
2038,10-04-22,108,5,12,Credit    
2039,11-01-23,104,4,12,Cash      
2040,16-10-22,105,2,12,Credit    
2041,31-05-22,110,4,12,Cash      
2042,30-11-23,110,5,12,Cash      
2043,15-01-24,110,3,12,Credit    
2044,17-02-23,108,2,12,Cash      
2045,14-12-23,103,1,12,Credit    
2046,04-07-22,107,3,12,Credit    
2047,19-12-22,109,1,12,Credit    
2048,25-09-22,110,2,12,Credit    
2049,01-01-22,106,1,12,Credit    
2050,06-01-23,107,1,12,Cash      
2051,21-08-22,101,2,12,Credit    
2052,23-10-22,103,2,12,Cash      
2053,26-04-22,105,2,12,Cash      
2054,01-03-23,105,2,12,Credit    
2055,26-02-23,109,2,12,Credit    
2056,12-06-22,101,3,12,Cash      
2057,15-01-24,102,3,12,Cash      
2058,09-10-23,104,4,12,Cash      
2059,16-08-23,102,2,12,Credit    
2060,10-02-22,109,3,12,Cash      
2061,14-04-23,109,3,12,Cash      
2062,06-04-22,105,2,12,Cash      
2063,15-05-23,103,3,12,Credit    
2064,12-03-22,106,2,12,Cash      
2065,05-11-23,102,1,12,Credit    
2066,15-09-23,110,1,12,Cash      
2067,30-11-23,109,2,12,Cash      
2068,09-05-22,110,4,12,Cash      
2069,30-06-23,104,3,12,Cash      
2070,14-11-23,103,2,12,Cash      
2071,02-09-23,104,2,12,Cash      
2072,23-02-23,101,5,12,Cash      
2073,01-07-23,102,4,12,Cash      
2074,11-01-23,103,1,12,Credit    
2075,09-01-23,106,3,12,Credit    
2076,07-10-22,105,1,12,Cash      
2077,03-10-22,109,3,12,Cash      
2078,17-01-23,108,1,12,Credit    
2079,30-05-22,103,5,12,Cash      
2080,08-01-22,106,5,12,Cash      
2081,07-09-22,109,3,12,Cash      
2082,28-05-23,101,5,12,Cash      
2083,13-07-22,110,2,12,Credit    
2084,27-04-23,105,4,12,Cash      
2085,30-11-23,109,3,12,Cash      
2086,18-07-23,106,4,12,Credit    
2087,18-11-23,103,1,12,Cash      
2088,22-07-22,103,5,12,Cash      
2089,25-11-22,102,5,12,Cash      
2090,05-01-24,102,5,12,Credit    
2091,16-10-22,101,2,12,Credit    
2092,01-01-23,105,5,12,Cash      
2093,12-12-23,110,4,12,Cash      
2094,17-08-23,103,4,12,Credit    
2095,24-04-23,101,4,12,Credit    
2096,14-10-22,110,3,12,Credit    
2097,05-06-22,106,1,12,Credit    
2098,21-11-22,105,3,12,Cash      
2099,13-12-22,101,5,12,Cash      
2100,16-01-22,109,1,12,Cash      
2101,30-11-22,106,1,12,Cash      
2102,04-12-23,107,1,12,Cash      
2103,25-05-22,107,1,12,Cash      
